name,address,city,price_level,cuisine,description,phone,url
米院子油飯,新興區南海街30號,Kaohsiung,$,小吃,店主曾於中部市場販售油飯十餘年，於2021年開設這家小店。大理石地磚、古董車、蕨類植物妝點於院子各個角落，營造獨特且舒適的用餐環境。推薦其鴨肉油飯，以長糯米、純麻油、薑與去骨鴨肉拌炒而成，米粒帶彈性，入口毫不油膩，備有兩種份量選擇。芋頭排骨湯鹹香可口，搭配鹿野的蜜香紅茶，組成美滿的一餐。,+886 7 222 6699,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/mi-yuan-tzu-steamed-glutinous-rice
阿香的廚房,美濃區中山路二段629號,Kaohsiung,$$,臺灣菜,布農族主廚原本在山上經營餐廳，遭受八八風災後搬到現址，繼續提供原住民美食，並選用家鄉藤枝山的食材入菜。招牌菜小米粽軟糯可口，充滿肉香及櫻花蝦的鮮味，不容錯過。喜歡酸甜味道的，不妨試試梅汁雞和梅汁豆腐，前者用在地土雞及紫蘇烹煮，後者則外酥內嫩，帶梅果香的醬汁別具風味。,+886 7 681 7212,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/ibu-kitchen
JL STUDIO,南屯區益豐路四段689號2樓,Taichung,$$$$,"新加坡菜, 時尚菜",新加坡主廚以其英文名字Jimmy Lim為餐廳命名，其獨到的烹飪靈感和創意，源自過往在歐陸餐廳累積的豐富經驗，還有父親經營過的美食小販攤位。品嚐菜單富原創性，結合在地食材、法式料理技巧和新加坡飲食文化，加上各種香料搭配平衡，使菜色味道精巧細緻，且極富層次。相得益彰的是服務同樣出色，令人感覺溫暖。,+886 4 2380 3570,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/jl-studio
梵燒肉,大安區敦化南路一段235號2樓,Taipei,$$$,燒烤,日本Yoroniku的姐妹店，環境典雅。建議選坐吧檯位置，方便向服務人員了解肉品知識。提供多款日本和牛部位，由廚師團隊自行切割。其中翼板肉烤至恰到好處，搭配醬汁和有機蛋黃，味道、口感均達致平衡。精力湯中的牛舌軟嫩可口、肉味濃郁，不容錯過。另備有三明治、米飯、麵食等隱藏菜單，不妨於預訂時查詢。,+886 2 2771 0597,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/vanne-yakiniku
溫叨,北屯區太原路三段191號,Taichung,$$,臺灣菜,店名「溫叨」是臺語「我家」的諧音，提供古早味臺灣料理。餐廳位於紅磚堆疊的傳統三合院之中，包廂裡有舊日的床組與裝飾，客人也可以在院子享用餐點，氣氛就像辦桌般熱絡。推薦菜色包括三杯料理，以及辛辣鹹香的古法剁椒鱸魚。另一特色菜為柴燒桶仔雞，在院中用柴火燒烤四十分鐘而成，須提前預訂。,+886 4 2231 1699,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/wen-tao
軟食力,中山區民權東路二段135巷30弄21號,Taipei,$,小吃,這家文青風格的早餐店，於2017年創立後歷經搬遷，最終落腳行天宮旁的巷弄之中。小店以南臺灣的軟式粉漿蛋餅為特色，夾入客人自選的配料，煎至表皮酥脆、內餡軟嫩，為臺式傳統早餐注入新滋味。也提供飯糰與饅力堡，後者以黑糖饅頭取代漢堡麵包，經典之餘帶有創意巧思。餐點現點現做，須耐心等待。,+886 2 2502 9543,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/soft-power
ÉCRU,大安區敦化南路一段177巷19號,Taipei,$$$$,創新菜,主廚來自福岡，帶著在東京和臺北累積的餐飲經驗創辦此店，希望為客人呈現純粹的法式料理，正如店名在法文中代表「誠實」和「自然」的意思。他採用正宗法菜食譜，配上日本進口的時令食材，加上從九州等地採購的餐具和陶器，使菜色透出一絲日本風味。僅提供一份固定菜單，餐酒搭配包含多國的葡萄酒及清酒。,+886 2 2779 0146,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/ecru
賣塩順,鼓山區青海路173號,Kaohsiung,$$,臺灣菜,臨近高雄市立美術館，店內可見各式復古物品，包括黑膠唱片、宣傳照片與老舊農具，環境既懷舊又舒適。菜色以傳統家常臺菜為主，適合親友聚會。其中老薑炒雞腿用上三杯作法，雞肉帶誘人的麻油香、醬香和九層塔香氣，風味濃郁，雖然製作耗時但值得等待。周末會推出限定菜餚。,+886 7 553 0668,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/mai-yen-shun
俺達的肉屋,西區公益路194之1號,Taichung,$$$,燒烤,於2021年遷至十五步外之新址，採用簡約的木質裝潢，而且總能看見主廚或團隊與顧客交談，營造出輕鬆的用餐氛圍，適合知己聚會。主廚對牛肉充滿熱情，對牛隻結構、肉品切割，甚至內臟處理都經驗豐富。每月嚴選不同地區的日本和牛，讓客人品嚐到各種特殊部位。建議把喜愛的口感和部位告知店家，請對方搭配或推薦。,+886 4 2325 0588,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/oretachi-no-nikuya-1195583
鳥苑,西區忠明南路48號,Taichung,$$,日本菜,老闆兼主廚曾赴日本進修，回臺灣後開設這家餐廳。室外築起小型日式庭院，用餐區設板前座位，讓顧客看到烤台上處理食材的過程，處處彰顯用心。主打燒鳥，採用臺灣桂丁雞，每日新鮮現切。套餐包含多種烹調技法的料理，也可加點特殊部位。欲品嚐雞肉刺身、乳鴿、烏骨雞等建議預先致電詢問。,+886 4 2326 2080,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/yakitori-wine
蒔,大安區濟南路三段39-1號,Taipei,$$$$,日本菜,以「蒔」為名，取其栽種之意，與入口處的日式庭院造景互相呼應，環境雅致。菜色以割烹料理為主軸，並安排壽司穿插其中，廚師也按在地人的喜好作口味上的調整。除了日本食材，也採用臺灣東北角的海鮮，並根據時令變更每日菜單，當中以煮物尤其令人驚艷。套餐份量豐富，可提前與店家商量作彈性處理。,無法取得,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/shi
泔,大安區和平東路二段175巷12號,Taipei,$$,臺灣菜,「泔」在臺語是「米湯」的意思，表明「米」就是此店的靈魂。店家致力推廣臺灣米食，走訪全臺米農，讓客人每次到訪都有不同的米種體驗，並積極實踐六大綠色宣言，支持有機小農與在地作物。餐廳每天提供一款定食料理，包括三菜一湯、飲品與甜點，均講求自然和健康。客人可於每個周末查看下周菜單，欲到訪須提前預約。,+886 905 244 754,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/taiwan-rice-dining-hall
可口牛肉麵,西屯區大墩路911號,Taichung,$,麵食,由夫妻檔經營，裝潢潔淨明亮，讓客人在舒適的環境下享用麵食。特別推薦紅燒半筋半肉牛肉麵，湯頭以三十餘種中藥材熬煮數小時至濃郁香醇，搭配彈牙的細拉麵，以及軟嫩帶彈性的牛筋和澳洲腱子肉，滋味可口。也可以嚐嚐這裡的滷菜，尤其是帶中藥香氣的滷牛肚。海帶看似簡單，卻充滿鹹甜滋味，甚為特別。,+886 4 2329 9789,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/ke-kou-beef-noodles
FRASSI,中山區樂群三路299號,Taipei,$$$$,時尚義大利菜,主廚來自義大利托斯卡納，室內裝修以至菜色風格也饒富義國元素。圓弧形吧檯，讓客人近距離欣賞佳餚製作的過程；若與友人聚會，則不妨預定包廂。菜色結合經典義式烹飪手法和世界各地的優質食材，其中還加入臺灣元素，例如血蛤烏魚子義麵，彈牙的麵條，結合在地的血蛤和烏魚子，鮮美無比。餐酒搭配十分有趣，值得一試。,+886 2 8502 6383,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/frassi
台中肉員,南區復興路三段529號,Taichung,$,小吃,提起臺中人心目中的銅板美食，台中肉員必定榜上有名。創立於1933年，在悠長歲月裡，為許多在地人提供世代傳承的滋味。店內僅售三種食品，分別是肉圓、魚丸湯與冬粉湯。油泡肉員皮薄軟嫩，加了胡椒的豬肉餡料，搭配甜醬與醬油膏，讓人齒頰留香。魚丸湯湯頭清香，魚丸入口爽脆，口味簡樸但非常實在。,+886 4 2220 7138,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/taichung-meatball
羅家古早味 (南屯),南屯區向上路三段65號,Taichung,$$,臺灣菜,店家一改過往奪目的黃色招牌，以咖啡色的低調門面迎接客人。其麻油土雞腿湯依舊出色，湯頭使用雞骨和特級胡麻油熬煮一天，溫潤滋味，帶淡淡酒香。不喜酒味者可於點餐時提出。建議搭配手工麵線或滷肉飯享用。同時提供多種麻油熱炒小菜，其中麻油腰子烹調時間及調味均掌握得宜，甚為推薦。,+886 4 2386 1557,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/lou-s-nantun
A,大安區忠孝東路三段282號4樓 (新光三越Diamond Towers 2館),Taipei,$$$$,時尚法國菜,大廚黃以倫以其英文名首字命名自立門戶後首家餐廳，整個空間以白色為主，搭配木桌椅、花卉裝飾和畫作，猶如置身畫廊。只提供品嚐菜單，食物風格以法式為主，同時融入亞洲元素，菜品富有巧思，外觀猶如酒塞的開胃小點叫人印象深刻。酒單包含逾500款葡萄酒及香檳，也提供無酒精飲品配對。如欲一人前往，可以電郵聯絡店家。,+886 2 2721 8088,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/a
有你真好 湘菜沙龍,中西區五妃街203號,Tainan,$$,湘菜,餐廳位於古蹟五妃廟旁，用餐環境舒適，適合親友聚會，充份呼應店名。店內供應多款經典湘菜，著重辛辣鹹香口味，但亦可依客人的嗜辣程度調整菜色味道，十分體貼。推薦菜色包括以辛香青辣椒、軟嫩梅花肉拌炒的農家小炒肉，以及鹹香開胃、與饅頭非常相配的酸豆角肉末。建議點選熟成紅茶等特調飲品佐餐。,+886 6 215 7977,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/good-hunan-cuisine
筑馨居,中西區信義街69號,Tainan,$$,臺灣菜,餐廳位於1846年興建的清朝老宅內，斑駁的紅磚、具歷史意義的木門，均使人沉浸於古色古香的氛圍之中。以無菜單套餐呈現臺灣辦桌文化，按用餐人數提供七菜一湯的臺菜佳餚。食材講究在地與時令，如選用臺南米、七股虱目魚及在地養殖的無毒雞等。菜色鹹香鮮味。價格實惠，必須提前訂位。,+886 6 221 8890,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/zhu-xin-ju
魚庒,中山區中山北路一段83巷24號,Taipei,$$,日本菜,埼玉縣百年鰻魚飯專門店唯一一間海外分店，餐室採以木質為主的日式裝潢，並在餐桌之間設有間隔，增添隱私與舒適度。選用外銷的臺灣鰻魚，以先蒸後烤的關東風格料理，搭配飽滿的米飯，風味極佳。由於鰻魚現點現烤，須耐心等待，建議先點選鰻魚蛋捲或前菜享用：鰻魚蛋捲蛋香四溢，尾韻香甜，值得一試。,+886 2 2531 8611,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/uosho
紅陶上海湯包 (前金),前金區成功一路266號10樓 (漢來大飯店),Kaohsiung,$$,餃子,高雄首家以上海湯包作主角的餐廳，坐落於漢來飯店十樓，經翻新後裝潢時尚明亮，用餐空間寬敞舒適。推薦素菜蒸餃，呈樹葉狀的餃子內包有爽脆的青江菜，味美清爽。此外，原盅雞湯及綠豆沙煎餅亦值得一試：前者以來自花蓮的放生雞燉煮，溫潤可口；後者則甜而不膩，是理想的飯後甜點。,+886 7 213 5751,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/hung-tao-shanghainese-dumpling
總裁藝文空間,中山區新生北路三段62巷24號,Taipei,$$$,時尚歐陸菜,帶有庭院的日式洋房，建於1950年代，前身是臺灣中央銀行總裁的府邸，經修復後內部搖身一變，成為現代風格的歐式餐廳。用餐環境典雅溫馨，帶有歷史意涵，二樓更設有藝文空間，不定期舉辦展覽或活動。曾旅外的主廚精心規劃八道菜套餐，每季更換。平日中午則提供三道菜套餐，讓食客以美食相伴，度過輕鬆的午間時光。,+886 2 2592 6692,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/ceo-1950
筌,大安區安和路一段78巷37號,Taipei,$$$$,日本菜,經驗豐富的料理長以自己的名字為餐廳命名。室內裝潢沉實精緻，板前座位以六百年樹齡的香衫所製，配以暗紅色座椅，十分舒適。魚鮮源自日本九州、東京和北海道，料理長更會依據生魚的特性和處理手法，搭配以赤醋或白醋調和的醋飯。亦可因應客人的喜好和預算，調整壽司和熱菜的比例，讓用餐體驗更完美。,+886 2 2700 8779,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/uke
心潮飯店,信義區忠孝東路五段68號2樓 (微風信義),Taipei,$$,臺灣菜,以1920年代的美國唐人街中餐館為設計藍本，墨綠色絨面沙發、大理石餐桌和馬賽克磁磚，復古之餘充滿型格。這裡供應的臺菜別出新意，尤以炒飯為主軸，無論是厚炸排骨菜香炒飯，還是炙燒干貝烏魚子炒飯，皆在創新與傳統中取得平衡，色香味俱全。熱炒品項也火候十足，不要錯過。甜品呈現臺灣風味，值得品嚐。,+886 2 2723 9976,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/sinchao-rice-shoppe
阿坤麵,中區平等街142號,Taichung,$,麵食,顧名思義，麵店由阿坤創辦，目前已經超過五十年歷史，傳至第三代掌舵。小店幾乎沒有裝潢，客人要先在門口點選食物，然後尋找座位。每天早上至中午提供古早味乾麵，搭配特製甜辣醬，十分滋味。湯則可選擇不同配料，包括最受歡迎的水晶餃、油豆腐，還有貢丸、豬血和福州丸等。亦可選綜合湯。,+886 955 923 877,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/a-kun-mian
千味海鮮,南屯區文心南五路一段326之3號,Taichung,$$,臺灣菜,以臺菜為主的餐館，魚缸中不乏時令海鮮，可以配合多種煮法，不妨請店員一一介紹。推薦麻油煮沙母，以乾煸過的薑片和綜合菇菌烹調，味道鮮甜，充滿香氣。多人聚餐的話，點上一份陶板藥膳活鮮蝦與一鍋蒜苗白鯧米粉，一同分享。環境簡潔但服務殷勤，設多個包廂，適合家庭聚會及各類宴請。,+886 4 2473 2373,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/chien-wei-seafood
吃麵吧,中西區保安路159之1號,Tainan,$$,麵食,主廚兼老闆擁有逾十年法餐經驗，因著家人愛吃麵，決定返鄉開設麵館。他以臺式麵攤概念，融合歐陸料理技法，大量採用西式醬汁與香料，並每周為菜單更換菜色。炙燒牛舌松露醬拌麵為常設選項，其醬汁以松露與芥末調配而成，滋味創新。建議點選每日製作的涼拌小菜佐餐，或來一份焦糖起司布丁為餐點作結。,+886 6 223 1665,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/jai-mi-ba
